OrderNumber,Sales Channel,OrderDate,DeliveryDate,DeliveryTime,_SalesTeamID,_CustomerID,_StoreID,_ProductID,Order Quantity,Unit Price,Unit Cost,Revenue,Gross Margin
SO - 0004571,Wholesale,2019-11-15,2019-12-07,22,27,25,220,9,1,2412.0,1326.6000000000001,2412.0,1085.3999999999999
SO - 0004572,Online,2019-11-15,2019-12-01,16,13,31,157,12,7,2385.2000000000003,1526.5280000000002,16696.4,6010.704
SO - 0004573,In-Store,2019-11-15,2019-11-24,9,3,30,208,24,8,2391.9,1889.601,19135.2,4018.392
SO - 0004574,In-Store,2019-11-16,2019-11-20,4,12,48,78,31,8,2324.9,1371.691,18599.2,7625.6720000000005
SO - 0004575,Distributor,2019-11-16,2019-12-02,16,24,38,103,43,5,3691.7000000000003,2399.6050000000005,18458.5,6460.4749999999985
SO - 0004576,Online,2019-11-16,2019-12-13,27,13,36,181,34,3,904.5,506.52000000000004,2713.5,1193.9399999999998
SO - 0004577,In-Store,2019-11-16,2019-12-08,22,11,46,110,25,4,1715.2,943.3600000000001,6860.8,3087.3599999999997
SO - 0004578,Distributor,2019-11-16,2019-12-02,16,25,21,174,25,8,938.0,515.9000000000001,7504.0,3376.7999999999993
SO - 0004579,Online,2019-11-16,2019-11-22,6,15,15,135,34,4,4006.6,1762.904,16026.4,8974.784
SO - 0004580,In-Store,2019-11-16,2019-12-10,24,10,26,321,17,8,1232.8,628.728,9862.4,4832.576
SO - 0004581,Wholesale,2019-11-16,2019-12-04,18,25,21,178,33,7,3892.7000000000003,2296.693,27248.9,11172.048999999999
SO - 0004582,In-Store,2019-11-16,2019-12-16,30,1,23,72,6,1,2485.7000000000003,1093.708,2485.7000000000003,1391.9920000000002
SO - 0004583,In-Store,2019-11-16,2019-12-08,22,9,40,228,47,2,1742.0,1341.34,3484.0,801.3200000000002
SO - 0004584,Online,2019-11-16,2019-12-15,29,13,18,37,29,2,187.6,91.92399999999999,375.2,191.352
SO - 0004585,Online,2019-11-16,2019-12-15,29,15,8,30,43,3,3966.4,2141.856,11899.2,5473.632
SO - 0004586,Online,2019-11-17,2019-11-22,5,18,35,297,34,3,1072.0,578.88,3216.0,1479.3600000000001
SO - 0004587,In-Store,2019-11-17,2019-11-23,6,9,49,300,32,4,877.7,675.8290000000001,3510.8,807.4839999999999
SO - 0004588,In-Store,2019-11-17,2019-12-13,26,11,16,243,10,5,5701.7,3763.122,28508.5,9692.89
SO - 0004589,In-Store,2019-11-17,2019-12-14,27,5,49,74,19,7,1708.5,973.8449999999999,11959.5,5142.585000000001
SO - 0004590,Online,2019-11-17,2019-12-10,23,18,20,107,33,3,871.0,688.09,2613.0,548.73
SO - 0004591,Wholesale,2019-11-17,2019-11-24,7,27,33,28,29,4,6030.0,2894.4,24120.0,12542.4
SO - 0004592,In-Store,2019-11-17,2019-12-23,36,1,17,1,11,5,5406.900000000001,3676.6920000000005,27034.500000000004,8651.04
SO - 0004593,In-Store,2019-11-17,2019-12-07,20,3,6,22,8,5,783.9,352.755,3919.5,2155.725
SO - 0004594,Online,2019-11-17,2019-12-04,17,19,36,117,10,2,268.0,147.4,536.0,241.2
SO - 0004595,Online,2019-11-17,2019-12-06,19,14,42,163,45,8,1936.3,793.8829999999999,15490.4,9139.336
SO - 0004596,Online,2019-11-18,2019-12-13,25,12,32,297,33,2,1078.7,690.368,2157.4,776.664
SO - 0004597,Distributor,2019-11-18,2019-12-18,30,23,47,64,22,6,3785.5,1968.46,22713.0,10902.24
SO - 0004598,Distributor,2019-11-18,2019-11-28,10,24,14,236,21,6,2599.6,1637.748,15597.599999999999,5771.111999999997
SO - 0004599,In-Store,2019-11-18,2019-12-02,14,4,12,262,3,2,2003.3,1522.508,4006.6,961.5839999999998
SO - 0004600,In-Store,2019-11-18,2019-12-13,25,10,18,185,10,1,3979.8,2666.4660000000003,3979.8,1313.3339999999998
SO - 0004601,In-Store,2019-11-18,2019-12-10,22,2,7,302,40,5,1125.6000000000001,574.056,5628.000000000001,2757.7200000000007
SO - 0004602,Online,2019-11-18,2019-12-18,30,16,44,275,41,2,2726.9,1417.988,5453.8,2617.824
SO - 0004603,Distributor,2019-11-18,2019-12-14,26,25,2,187,18,5,1943.0,1379.53,9715.0,2817.3500000000004
SO - 0004604,Online,2019-11-19,2019-12-12,23,17,21,12,41,8,1078.7,776.664,8629.6,2416.2880000000005
SO - 0004605,In-Store,2019-11-19,2019-12-05,16,1,49,272,11,8,5252.8,3887.072,42022.4,10925.824
SO - 0004606,Distributor,2019-11-19,2019-12-11,22,23,29,267,35,8,6304.7,4161.102,50437.6,17148.784
SO - 0004607,In-Store,2019-11-19,2019-12-19,30,5,33,225,38,3,2331.6,1492.224,6994.799999999999,2518.1279999999997
SO - 0004608,In-Store,2019-11-19,2019-12-19,30,2,35,316,27,3,1085.4,922.59,3256.2000000000003,488.4300000000003
SO - 0004609,Distributor,2019-11-19,2019-12-07,18,24,44,33,16,4,3095.4,2104.8720000000003,12381.6,3962.111999999999
SO - 0004610,Online,2019-11-19,2019-11-25,6,15,43,157,4,7,3852.5,3197.575,26967.5,4584.475000000002
SO - 0004611,In-Store,2019-11-19,2019-12-08,19,9,8,198,9,5,1058.6000000000001,772.7780000000001,5293.000000000001,1429.1100000000001
SO - 0004612,Distributor,2019-11-19,2019-12-01,12,21,21,94,19,6,2619.7000000000003,2069.563,15718.2,3300.822
SO - 0004613,Online,2019-11-19,2019-12-02,13,17,14,233,10,3,3973.1,1668.702,11919.3,6913.1939999999995
SO - 0004614,Online,2019-11-19,2019-12-08,19,13,12,309,32,7,187.6,150.08,1313.2,262.6399999999999
SO - 0004615,Online,2019-11-19,2019-12-20,31,18,29,135,3,5,3731.9,2351.097,18659.5,6904.014999999999
SO - 0004616,Wholesale,2019-11-20,2019-12-13,23,27,38,289,14,6,1092.1000000000001,469.60300000000007,6552.6,3734.982
SO - 0004617,Wholesale,2019-11-20,2019-12-09,19,25,34,84,14,8,3986.5,3308.7949999999996,31892.0,5421.640000000003
SO - 0004618,Wholesale,2019-11-20,2019-12-15,25,26,49,277,15,4,6331.5,4748.625,25326.0,6331.5
SO - 0004619,In-Store,2019-11-20,2019-12-06,16,8,34,302,30,3,5145.6,3190.2720000000004,15436.800000000001,5865.984
SO - 0004620,In-Store,2019-11-20,2019-11-27,7,2,38,39,5,7,3839.1,2188.287,26873.7,11555.691000000003
SO - 0004621,Online,2019-11-20,2019-12-04,14,16,2,177,19,1,2532.6,1595.538,2532.6,937.0619999999999
SO - 0004622,In-Store,2019-11-20,2019-12-22,32,5,6,227,28,6,2318.2000000000003,1947.2880000000002,13909.2,2225.4719999999998
SO - 0004623,Wholesale,2019-11-20,2019-12-11,21,27,44,218,9,7,924.6,564.006,6472.2,2524.158
SO - 0004624,In-Store,2019-11-21,2019-12-23,32,6,24,348,33,6,1721.9,688.7600000000001,10331.400000000001,6198.840000000001
SO - 0004625,Wholesale,2019-11-21,2019-12-19,28,28,11,274,12,5,180.9,90.45,904.5,452.25
SO - 0004626,Online,2019-11-21,2019-11-29,8,20,39,261,24,1,1011.7,455.26500000000004,1011.7,556.435
SO - 0004627,In-Store,2019-11-21,2019-12-07,16,8,23,337,19,5,1005.0,542.7,5025.0,2311.5
SO - 0004628,Online,2019-11-22,2019-12-21,29,13,18,150,21,6,1192.6000000000001,918.3020000000001,7155.6,1645.7879999999996
SO - 0004629,Distributor,2019-11-22,2019-12-13,21,21,49,108,46,6,810.7,680.988,4864.200000000001,778.2720000000004
SO - 0004630,In-Store,2019-11-22,2019-12-25,33,5,29,189,31,8,5386.8,3878.496,43094.4,12066.432
SO - 0004631,Wholesale,2019-11-22,2019-12-27,35,25,2,152,14,8,1815.7,1034.9489999999998,14525.6,6246.008000000002
SO - 0004632,In-Store,2019-11-22,2019-12-09,17,2,44,168,46,6,1051.9,578.5450000000001,6311.400000000001,2840.13
SO - 0004633,Wholesale,2019-11-22,2019-12-21,29,26,46,289,4,4,1092.1000000000001,611.5760000000001,4368.400000000001,1922.096
SO - 0004634,In-Store,2019-11-22,2019-12-26,34,1,26,132,27,3,1936.3,1568.403,5808.9,1103.6909999999998
SO - 0004635,Online,2019-11-22,2019-12-15,23,12,12,55,6,1,3437.1,2887.1639999999998,3437.1,549.9360000000001
SO - 0004636,In-Store,2019-11-22,2019-12-09,17,2,23,257,1,1,3182.5,1782.2000000000003,3182.5,1400.2999999999997
SO - 0004637,In-Store,2019-11-23,2019-11-27,4,2,43,358,28,2,3792.2000000000003,2237.398,7584.400000000001,3109.6040000000003
SO - 0004638,In-Store,2019-11-23,2019-12-19,26,3,45,116,12,5,1132.3,792.6099999999999,5661.5,1698.4500000000007
SO - 0004639,In-Store,2019-11-23,2019-12-23,30,1,34,358,32,7,904.5,768.8249999999999,6331.5,949.7250000000004
SO - 0004640,In-Store,2019-11-23,2019-12-13,20,7,29,143,35,8,3986.5,2511.495,31892.0,11800.04
SO - 0004641,Wholesale,2019-11-23,2019-12-13,20,26,22,236,20,3,1051.9,662.6970000000001,3155.7000000000003,1167.609
SO - 0004642,Online,2019-11-23,2019-12-03,10,19,33,122,1,2,964.8000000000001,405.216,1929.6000000000001,1119.1680000000001
SO - 0004643,Wholesale,2019-11-23,2019-12-04,11,26,8,38,41,3,1098.8,516.4359999999999,3296.3999999999996,1747.0919999999999
SO - 0004644,Wholesale,2019-11-23,2019-12-09,16,26,8,261,4,7,2586.2000000000003,1370.6860000000001,18103.4,8508.598
SO - 0004645,In-Store,2019-11-23,2019-12-24,31,4,46,302,1,7,5634.7,3268.1259999999997,39442.9,16566.018000000004
SO - 0004646,Online,2019-11-24,2019-12-23,29,14,42,233,26,5,3859.2000000000003,2855.808,19296.0,5016.959999999999
SO - 0004647,In-Store,2019-11-24,2019-12-19,25,9,5,343,17,4,207.70000000000002,95.54200000000002,830.8000000000001,448.632
SO - 0004648,Online,2019-11-24,2019-12-11,17,16,12,99,25,8,1139.0,615.0600000000001,9112.0,4191.5199999999995
SO - 0004649,In-Store,2019-11-24,2019-12-15,21,7,13,89,14,3,3986.5,2910.145,11959.5,3229.0650000000005
SO - 0004650,Online,2019-11-24,2019-12-31,37,15,18,128,15,3,944.7,377.88000000000005,2834.1000000000004,1700.4600000000003
SO - 0004651,Online,2019-11-24,2019-12-13,19,14,13,50,32,4,884.4,389.13599999999997,3537.6,1981.056
SO - 0004652,In-Store,2019-11-24,2019-12-12,18,5,42,323,47,1,1118.9,760.8520000000001,1118.9,358.048
SO - 0004653,Distributor,2019-11-24,2019-12-04,10,25,21,9,31,4,1232.8,788.992,4931.2,1775.232
SO - 0004654,In-Store,2019-11-24,2019-12-14,20,8,3,151,47,6,194.3,128.238,1165.8000000000002,396.3720000000002
SO - 0004655,In-Store,2019-11-24,2019-12-10,16,12,34,355,24,5,1025.1000000000001,625.311,5125.500000000001,1998.9450000000006
SO - 0004656,In-Store,2019-11-24,2019-12-02,8,8,7,209,8,7,3919.5,2430.09,27436.5,10425.869999999999
SO - 0004657,Online,2019-11-24,2019-12-14,20,14,2,238,25,6,1782.2,962.388,10693.2,4918.872
SO - 0004658,In-Store,2019-11-24,2019-12-12,18,5,48,257,22,8,2278.0,1116.22,18224.0,9294.24
SO - 0004659,In-Store,2019-11-25,2019-12-26,31,1,47,317,3,5,2532.6,2076.732,12663.0,2279.34
SO - 0004660,Distributor,2019-11-25,2019-12-10,15,23,39,311,38,8,3999.9,2319.942,31999.2,13439.664
SO - 0004661,Distributor,2019-11-25,2019-12-21,26,24,8,56,43,2,1829.1000000000001,749.931,3658.2000000000003,2158.338
SO - 0004662,In-Store,2019-11-25,2019-12-08,13,8,37,155,36,6,5949.6,2498.832,35697.600000000006,20704.608000000007
SO - 0004663,Online,2019-11-25,2019-12-06,11,12,25,96,2,3,1065.3,777.669,3195.8999999999996,862.8929999999996
SO - 0004664,Online,2019-11-25,2019-12-08,13,19,31,82,23,7,1105.5,519.5849999999999,7738.5,4101.405000000001
SO - 0004665,In-Store,2019-11-25,2019-11-30,5,7,16,211,14,8,2680.0,1688.4,21440.0,7932.799999999999
SO - 0004666,In-Store,2019-11-26,2019-12-03,7,8,27,278,23,1,777.2,536.268,777.2,240.93200000000002
SO - 0004667,Wholesale,2019-11-26,2019-12-14,18,25,26,248,22,3,3865.9,1855.632,11597.7,6030.804
SO - 0004668,In-Store,2019-11-26,2019-12-15,19,3,26,353,30,2,2003.3,1161.914,4006.6,1682.772
SO - 0004669,Distributor,2019-11-26,2019-12-29,33,21,46,248,38,5,6210.900000000001,2857.0140000000006,31054.500000000004,16769.43
SO - 0004670,Online,2019-11-26,2019-12-18,22,19,49,278,16,7,2579.5,2037.805,18056.5,3791.865
SO - 0004671,In-Store,2019-11-26,2019-12-16,20,8,37,9,3,3,201.0,118.58999999999999,603.0,247.23000000000002
SO - 0004672,Online,2019-11-26,2019-12-10,14,17,29,41,30,8,1721.9,929.8260000000001,13775.2,6336.592
SO - 0004673,Online,2019-11-26,2019-12-25,29,18,40,320,28,4,5232.7,3924.5249999999996,20930.8,5232.700000000001
SO - 0004674,In-Store,2019-11-26,2019-12-07,11,6,19,174,44,7,5413.6,2869.2080000000005,37895.200000000004,17810.744
SO - 0004675,Online,2019-11-27,2019-12-20,23,18,36,81,36,3,1011.7,607.02,3035.1000000000004,1214.0400000000004
SO - 0004676,In-Store,2019-11-27,2019-12-20,23,1,23,281,16,3,4006.6,2524.158,12019.8,4447.325999999999
SO - 0004677,In-Store,2019-11-27,2019-12-18,21,4,2,166,20,3,1855.9,1373.366,5567.700000000001,1447.6020000000008
SO - 0004678,Online,2019-11-27,2019-12-06,9,16,16,128,44,4,3651.5,2921.2000000000003,14606.0,2921.199999999999
SO - 0004679,In-Store,2019-11-27,2019-12-16,19,4,12,359,20,8,187.6,99.428,1500.8,705.376
SO - 0004680,Distributor,2019-11-27,2019-12-25,28,25,3,211,33,5,1125.6000000000001,607.8240000000001,5628.000000000001,2588.8800000000006
SO - 0004681,Online,2019-11-27,2019-12-09,12,17,1,10,33,1,5045.1,3027.06,5045.1,2018.0400000000004
SO - 0004682,In-Store,2019-11-27,2019-12-24,27,11,20,320,16,4,214.4,150.07999999999998,857.6,257.2800000000001
SO - 0004683,In-Store,2019-11-27,2019-12-29,32,8,5,335,39,7,1876.0,1331.96,13132.0,3808.279999999999
SO - 0004684,Wholesale,2019-11-27,2019-12-23,26,25,17,188,38,3,1125.6000000000001,551.5440000000001,3376.8,1722.168
SO - 0004685,Online,2019-11-27,2019-12-12,15,17,41,85,21,1,3986.5,2989.875,3986.5,996.625
SO - 0004686,Online,2019-11-27,2019-12-28,31,12,13,165,3,6,6204.2,4901.318,37225.2,7817.291999999994
SO - 0004687,In-Store,2019-11-28,2019-12-20,22,3,49,314,4,8,1065.3,767.016,8522.4,2386.272
SO - 0004688,Distributor,2019-11-28,2019-12-27,29,24,29,330,4,5,1038.5,633.485,5192.5,2025.0749999999998
SO - 0004689,Online,2019-11-28,2019-12-24,26,17,36,248,37,3,6539.2,3138.816,19617.6,10201.151999999998
SO - 0004690,Wholesale,2019-11-28,2019-12-26,28,28,41,206,36,4,1011.7,526.0840000000001,4046.8,1942.464
SO - 0004691,Wholesale,2019-11-28,2019-12-30,32,28,33,161,46,7,3242.8,2561.8120000000004,22699.600000000002,4766.916000000001
SO - 0004692,Distributor,2019-11-28,2019-12-16,18,21,35,241,31,2,1721.9,843.731,3443.8,1756.3380000000002
SO - 0004693,Online,2019-11-28,2019-12-10,12,17,6,56,28,2,3986.5,2910.145,7973.0,2152.71
SO - 0004694,Online,2019-11-29,2019-12-14,15,18,40,52,45,3,1728.6000000000001,1279.164,5185.8,1348.308
SO - 0004695,Online,2019-11-29,2019-12-22,23,15,28,335,38,3,201.0,106.53,603.0,283.40999999999997
SO - 0004696,Distributor,2019-11-29,2019-12-18,19,25,42,304,8,1,971.5,582.9,971.5,388.6
SO - 0004697,In-Store,2019-11-29,2019-12-31,32,3,24,33,16,4,958.1,594.022,3832.4,1456.312
SO - 0004698,In-Store,2019-11-29,2019-12-10,11,6,25,83,14,8,3953.0,1818.38,31624.0,17076.96
SO - 0004699,Online,2019-11-29,2019-12-18,19,15,14,89,21,1,1239.5,706.515,1239.5,532.985
SO - 0004700,Distributor,2019-11-29,2019-12-17,18,23,20,128,29,4,5621.3,4215.975,22485.2,5621.299999999999
SO - 0004701,Online,2019-11-29,2019-12-17,18,18,40,90,10,1,3839.1,1881.1589999999999,3839.1,1957.941
SO - 0004702,Wholesale,2019-11-29,2019-12-22,23,27,41,307,8,2,2519.2000000000003,1309.9840000000002,5038.400000000001,2418.4320000000002
SO - 0004703,Online,2019-11-29,2019-12-22,23,18,37,153,23,1,1005.0,572.8499999999999,1005.0,432.1500000000001
SO - 0004704,Distributor,2019-11-29,2019-12-11,12,24,2,21,31,7,1212.7,933.7790000000001,8488.9,1952.4469999999992
SO - 0004705,Wholesale,2019-11-29,2019-12-14,15,27,5,249,29,4,5031.7,2364.899,20126.8,10667.204
SO - 0004706,Wholesale,2019-11-30,2019-12-17,17,28,25,47,25,6,2418.7000000000003,1330.2850000000003,14512.2,6530.489999999999
SO - 0004707,Online,2019-11-30,2019-12-18,18,20,11,14,44,3,1085.4,716.3640000000001,3256.2000000000003,1107.1079999999997
SO - 0004708,In-Store,2019-11-30,2019-12-27,27,8,8,351,2,3,5728.5,3207.9600000000005,17185.5,7561.619999999999
SO - 0004709,In-Store,2019-11-30,2019-12-18,18,1,13,341,33,7,214.4,122.208,1500.8,645.3439999999999
SO - 0004710,In-Store,2019-11-30,2019-12-16,16,2,35,283,46,7,891.1,525.749,6237.7,2557.4569999999994
SO - 0004711,Wholesale,2019-11-30,2019-12-11,11,26,47,55,37,3,1065.3,639.18,3195.8999999999996,1278.3599999999997
SO - 0004712,Online,2019-11-30,2019-12-19,19,18,25,271,10,1,6277.900000000001,3892.2980000000002,6277.900000000001,2385.6020000000003
SO - 0004713,Wholesale,2019-11-30,2019-12-06,6,27,7,182,14,4,1085.4,868.3200000000002,4341.6,868.3199999999997
SO - 0004714,In-Store,2019-11-30,2019-12-12,12,11,32,222,3,8,5393.5,3128.2299999999996,43148.0,18122.160000000003
SO - 0004715,Distributor,2019-11-30,2019-12-28,28,25,32,113,7,7,234.5,119.595,1641.5,804.335
SO - 0004716,In-Store,2019-12-01,2019-12-10,9,11,2,198,20,6,978.2,410.844,5869.200000000001,3404.136000000001
SO - 0004717,In-Store,2019-12-01,2019-12-27,26,8,43,190,2,6,254.6,155.30599999999998,1527.6,595.764
SO - 0004718,Wholesale,2019-12-01,2019-12-26,25,27,38,189,44,7,1252.9,1052.4360000000001,8770.300000000001,1403.2479999999996
SO - 0004719,Distributor,2019-12-01,2019-12-27,26,23,33,336,23,8,1098.8,813.112,8790.4,2285.504
SO - 0004720,Online,2019-12-01,2019-12-26,25,19,6,355,39,4,1058.6000000000001,592.8160000000001,4234.400000000001,1863.136
SO - 0004721,In-Store,2019-12-01,2019-12-25,24,12,21,270,38,8,201.0,132.66,1608.0,546.72
SO - 0004722,In-Store,2019-12-01,2019-12-22,21,1,44,213,3,4,1045.2,867.516,4180.8,710.7360000000003
SO - 0004723,Online,2019-12-01,2019-12-13,12,14,3,291,8,6,2358.4,1132.032,14150.400000000001,7358.208000000002
SO - 0004724,In-Store,2019-12-01,2020-01-03,33,9,43,133,44,4,2572.8,1132.0320000000002,10291.2,5763.072
SO - 0004725,Online,2019-12-02,2020-01-04,33,15,26,260,13,5,1065.3,585.9150000000001,5326.5,2396.9249999999997
SO - 0004726,Online,2019-12-02,2020-01-02,31,18,38,169,18,1,2298.1,1884.4419999999998,2298.1,413.65800000000013
SO - 0004727,Wholesale,2019-12-02,2019-12-29,27,27,5,8,7,2,2814.0,1997.9399999999998,5628.0,1632.1200000000003
SO - 0004728,In-Store,2019-12-02,2019-12-28,26,10,42,112,19,7,1118.9,760.8520000000001,7832.300000000001,2506.3360000000002
SO - 0004729,Online,2019-12-02,2020-01-01,30,15,30,87,44,4,1098.8,472.484,4395.2,2505.264
SO - 0004730,Distributor,2019-12-02,2019-12-24,22,21,45,17,29,8,1855.9,760.919,14847.2,8759.848000000002
SO - 0004731,Online,2019-12-02,2020-01-09,38,19,47,2,3,7,2532.6,1696.842,17728.2,5850.3060000000005
SO - 0004732,In-Store,2019-12-02,2019-12-19,17,11,43,145,40,6,1340.0,737.0000000000001,8040.0,3617.999999999999
SO - 0004733,In-Store,2019-12-03,2020-01-01,29,6,9,35,4,4,1728.6000000000001,1382.88,6914.400000000001,1382.88
SO - 0004734,In-Store,2019-12-03,2020-01-08,36,10,23,122,42,8,1105.5,486.42,8844.0,4952.639999999999
SO - 0004735,Wholesale,2019-12-03,2019-12-11,8,25,29,296,23,8,850.9,485.0129999999999,6807.2,2927.0960000000005
SO - 0004736,Online,2019-12-03,2019-12-26,23,17,11,95,11,1,5118.8,3020.092,5118.8,2098.708
SO - 0004737,Wholesale,2019-12-03,2019-12-12,9,28,25,355,14,4,2318.2000000000003,1460.4660000000001,9272.800000000001,3430.9360000000006
SO - 0004738,Wholesale,2019-12-03,2019-12-20,17,28,30,212,21,3,837.5,644.875,2512.5,577.875
SO - 0004739,Online,2019-12-03,2019-12-22,19,13,5,265,19,8,1996.6000000000001,1337.7220000000002,15972.800000000001,5271.023999999999
SO - 0004740,Distributor,2019-12-03,2020-01-09,37,21,1,298,5,7,4006.6,3004.95,28046.2,7011.550000000003
SO - 0004741,In-Store,2019-12-04,2019-12-22,18,12,13,243,6,2,1051.9,683.7350000000001,2103.8,736.3299999999999
SO - 0004742,In-Store,2019-12-04,2019-12-11,7,11,1,250,38,1,3946.3,2525.632,3946.3,1420.6680000000001
SO - 0004743,Online,2019-12-04,2019-12-11,7,13,3,41,46,5,984.9,472.75199999999995,4924.5,2560.7400000000002
SO - 0004744,Online,2019-12-04,2019-12-31,27,13,43,289,24,8,2934.6,1496.646,23476.8,11503.632
SO - 0004745,In-Store,2019-12-04,2019-12-14,10,12,38,201,40,8,3798.9,2925.1530000000002,30391.2,6989.975999999999
SO - 0004746,In-Store,2019-12-04,2019-12-07,3,12,30,305,8,2,3819.0,3055.2000000000003,7638.0,1527.5999999999995
SO - 0004747,Online,2019-12-04,2019-12-26,22,16,13,176,29,2,1869.3,1476.747,3738.6,785.1059999999998
SO - 0004748,Distributor,2019-12-04,2019-12-22,18,23,35,179,36,2,1132.3,486.88899999999995,2264.6,1290.8220000000001
SO - 0004749,In-Store,2019-12-05,2019-12-25,20,12,11,103,34,2,817.4,678.4419999999999,1634.8,277.91600000000017
SO - 0004750,In-Store,2019-12-05,2020-01-06,32,9,28,142,37,3,1125.6000000000001,461.49600000000004,3376.8,1992.3120000000001
SO - 0004751,In-Store,2019-12-05,2019-12-27,22,10,32,293,10,7,1172.5,515.9,8207.5,4596.200000000001
SO - 0004752,In-Store,2019-12-05,2020-01-04,30,9,50,297,38,8,1152.4,749.0600000000001,9219.2,3226.7200000000003
SO - 0004753,Wholesale,2019-12-05,2020-01-08,34,26,15,270,16,7,6170.7,3270.471,43194.9,20301.603000000003
SO - 0004754,In-Store,2019-12-05,2020-01-01,27,6,33,12,47,7,6304.7,5106.807,44132.9,8385.251000000004
SO - 0004755,Distributor,2019-12-05,2019-12-11,6,23,26,33,31,1,857.6,711.808,857.6,145.79200000000003
SO - 0004756,Distributor,2019-12-06,2019-12-16,10,21,5,183,25,6,5051.8,2020.7200000000003,30310.800000000003,18186.480000000003
SO - 0004757,In-Store,2019-12-06,2019-12-27,21,7,1,80,12,3,268.0,125.96,804.0,426.12
SO - 0004758,Online,2019-12-06,2019-12-18,12,19,34,58,9,2,1132.3,837.9019999999999,2264.6,588.796
SO - 0004759,Online,2019-12-06,2019-12-26,20,15,2,91,27,1,3309.8,1886.586,3309.8,1423.2140000000002
SO - 0004760,Online,2019-12-06,2020-01-07,32,19,44,252,28,7,931.3000000000001,400.459,6519.1,3715.887
SO - 0004761,Online,2019-12-06,2019-12-26,20,15,39,339,42,1,2331.6,1002.588,2331.6,1329.012
SO - 0004762,Distributor,2019-12-06,2020-01-06,31,22,14,182,7,7,5065.2,2026.08,35456.4,21273.840000000004
SO - 0004763,Online,2019-12-06,2020-01-09,34,15,44,45,19,3,837.5,653.25,2512.5,552.75
SO - 0004764,Wholesale,2019-12-06,2020-01-03,28,27,34,232,13,2,690.1,282.941,1380.2,814.3180000000001
SO - 0004765,In-Store,2019-12-07,2019-12-14,7,2,34,230,31,7,2626.4,1575.84,18384.8,7353.92
SO - 0004766,In-Store,2019-12-07,2019-12-21,14,8,47,10,31,2,2425.4,1479.494,4850.8,1891.8120000000004
SO - 0004767,Distributor,2019-12-07,2019-12-20,13,24,9,312,28,3,3865.9,3247.3559999999998,11597.7,1855.6320000000014
SO - 0004768,Online,2019-12-07,2019-12-31,24,16,19,274,34,2,783.9,501.69599999999997,1567.8,564.408
SO - 0004769,Distributor,2019-12-07,2020-01-01,25,20,7,238,19,8,5112.1,3322.8650000000002,40896.8,14313.880000000001
SO - 0004770,In-Store,2019-12-07,2019-12-25,18,3,10,39,15,6,1809.0,1049.22,10854.0,4558.68
SO - 0004771,In-Store,2019-12-07,2019-12-21,14,4,37,154,9,6,2673.3,1764.3780000000002,16039.800000000001,5453.532000000001
